date,site,site_type,surveyor,buddy_pair,survey_complete,survey_direction,survey_type,transect_length_m,belt_start_depth_m,belt_end_depth_m,start_time,end_time,block,quadrat_distance_m,quad_depth_m,macroalgae,substrate,<2.5cm,2.5-5.0cm,5.0-7.5cm,7.5-10.0cm,10.0-12.5cm,12.5-15.0cm,unsized,comments,,,,,,,
2024-06-01,danger_rock,kelp,HS,HS_ATV,yes,parallel,quadrat,20,6.4,7,11:32,11:42,left,14,7.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,HS,HS_ATV,yes,parallel,quadrat,20,6.4,7,11:32,11:42,left,18,6.7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,HS,HS_ATV,yes,perpendicular,belt,24,10.6,2,15:00,15:21,left,NA,NA,no,cobble,0,8,5,4,1,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,HS,HS_ATV,yes,perpendicular,quadrat,24,10.6,2,15:22,15:36,left,2,2.2,no,bedrock,0,0,3,1,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,HS,HS_ATV,yes,perpendicular,quadrat,24,10.6,2,15:22,15:36,left,6,3.4,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,HS,HS_ATV,yes,perpendicular,quadrat,24,10.6,2,15:22,15:36,left,10,4.4,no,boulder,0,1,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,HS,HS_ATV,yes,perpendicular,quadrat,24,10.6,2,15:22,15:36,left,14,6.2,no,cobble,0,2,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,HS,HS_ATV,yes,perpendicular,quadrat,24,10.6,2,15:22,15:36,left,18,8.2,no,cobble,0,1,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,HS,HS_ATV,yes,perpendicular,quadrat,24,10.6,2,15:22,15:36,left,22,9.9,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,HS,HS_ATV,yes,parallel,belt,20,6.3,6.2,14:21,14:38,left,NA,NA,no,cobble,1,2,7,2,0,0,4,,,,,,,,
2024-06-01,scotts_bay,rocky,HS,HS_ATV,yes,parallel,quadrat,20,6.3,6.2,14:39,14:47,left,2,6.4,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,HS,HS_ATV,yes,parallel,quadrat,20,6.3,6.2,14:39,14:47,left,6,6.5,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,HS,HS_ATV,yes,parallel,quadrat,20,6.3,6.2,14:39,14:47,left,10,6.4,no,cobble,1,0,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,HS,HS_ATV,yes,parallel,quadrat,20,6.3,6.2,14:39,14:47,left,14,6.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,HS,HS_ATV,yes,parallel,quadrat,20,6.3,6.2,14:39,14:47,left,18,6.3,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,SO,SL_SO,no,perpendicular,belt,50,11.1,2.6,15,47,left,NA,NA,no,bedrock,0,3,19,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,SO,SL_SO,no,perpendicular,quadrat,40,2.9,2.6,47,60,left,0,2.6,no,sand,0,1,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,SO,SL_SO,no,perpendicular,quadrat,40,2.9,2.6,47,60,left,4,2.9,no,sand,0,1,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,SO,SL_SO,no,perpendicular,quadrat,40,2.9,2.6,47,60,left,8,2.9,no,sand,0,1,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,SO,SL_SO,no,parallel,belt,20,5.9,7.2,9,23,left,NA,NA,no,bedrock,0,3,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,SO,SL_SO,no,parallel,quadrat,20,5.9,7.2,23,36,left,0,7.2,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,SO,SL_SO,no,parallel,quadrat,20,5.9,7.2,23,36,left,4,7.2,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,SO,SL_SO,no,parallel,quadrat,20,5.9,7.2,23,36,left,8,6.3,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,SO,SL_SO,no,parallel,quadrat,20,5.9,7.2,23,36,left,12,5.6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,SO,SL_SO,no,parallel,quadrat,20,5.9,7.2,23,36,left,16,6.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,perpendicular,belt,50,10.8,1.7,8,35,left,NA,NA,no,boulder,1,0,4,2,2,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,perpendicular,quadrat,50,10.8,1.7,35,55,left,0,1.7,no,bedrock,0,0,0,1,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,perpendicular,quadrat,50,10.8,1.7,35,55,left,4,4.4,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,perpendicular,quadrat,50,10.8,1.7,35,55,left,8,6.6,no,bedrock,0,0,0,0,1,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,perpendicular,quadrat,50,10.8,1.7,35,55,left,12,7.8,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,perpendicular,quadrat,50,10.8,1.7,35,55,left,16,7.2,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,perpendicular,quadrat,50,10.8,1.7,35,55,left,20,6.2,no,boulder,0,0,0,1,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,perpendicular,quadrat,50,10.8,1.7,35,55,left,24,6.9,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,perpendicular,quadrat,50,10.8,1.7,35,55,left,28,7.2,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,parallel,belt,20,5.6,6.9,7,19,left,NA,NA,no,bedrock,0,0,3,14,3,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,parallel,quadrat,20,5.6,6.9,19,35,left,0,6.9,no,bedrock,0,1,0,1,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,parallel,quadrat,20,5.6,6.9,19,35,left,4,6.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,parallel,quadrat,20,5.6,6.9,19,35,left,8,6.6,no,bedrock,0,0,1,2,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,parallel,quadrat,20,5.6,6.9,19,35,left,12,6.2,no,bedrock,0,0,0,0,1,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SO,SL_SO,no,parallel,quadrat,20,5.6,6.9,19,35,left,16,5,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SO,SL_SO,yes,perpendicular,belt,36.7,10.8,1,7,22,left,NA,NA,no,boulder,0,0,1,7,1,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SO,SL_SO,yes,perpendicular,quadrat,36.7,10.8,1,27,42,left,0,1,no,boulder,0,0,0,7,1,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SO,SL_SO,yes,perpendicular,quadrat,36.7,10.8,1,27,42,left,4,1.7,no,boulder,0,0,0,1,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SO,SL_SO,yes,perpendicular,quadrat,36.7,10.8,1,27,42,left,8,3.8,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SO,SL_SO,yes,perpendicular,quadrat,36.7,10.8,1,27,42,left,12,3.8,no,cobble,0,1,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SO,SL_SO,yes,perpendicular,quadrat,36.7,10.8,1,27,42,left,16,6.3,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SO,SL_SO,yes,perpendicular,quadrat,36.7,10.8,1,27,42,left,20,7.5,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SO,SL_SO,yes,perpendicular,quadrat,36.7,10.8,1,27,42,left,24,8.1,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SO,SL_SO,yes,perpendicular,quadrat,36.7,10.8,1,27,42,left,28,9,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SO,SL_SO,yes,perpendicular,quadrat,36.7,10.8,1,27,42,left,32,9.6,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SO,SL_SO,yes,perpendicular,quadrat,36.7,10.8,1,27,42,left,36,10.8,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,SO,SL_SO,yes,parallel,belt,20,4.1,4.3,6,20,left,NA,NA,no,boulder,0,3,3,5,0,1,2,,,,,,,,
2024-06-01,goby_town,rocky,SO,SL_SO,yes,parallel,quadrat,20,4.1,4.3,20,36,left,0,4.5,no,boulder,0,0,0,2,1,0,0,,,,,,,,
2024-06-01,goby_town,rocky,SO,SL_SO,yes,parallel,quadrat,20,4.1,4.3,20,36,left,4,5.1,no,boulder,0,0,0,2,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,SO,SL_SO,yes,parallel,quadrat,20,4.1,4.3,20,36,left,8,5.3,no,boulder,0,1,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,SO,SL_SO,yes,parallel,quadrat,20,4.1,4.3,20,36,left,12,5.4,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,SO,SL_SO,yes,parallel,quadrat,20,4.1,4.3,20,36,left,16,4.8,no,boulder,0,0,1,0,0,0,1,,,,,,,,
2024-06-01,ohiat,rocky,SO,SL_SO,yes,perpendicular,belt,25.3,11.7,1.1,17,33,left,NA,NA,no,bedrock,0,1,14,2,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SO,SL_SO,yes,perpendicular,quadrat,25.3,11.7,1.1,17,33,left,0,3.2,no,bedrock,0,0,2,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SO,SL_SO,yes,perpendicular,quadrat,25.3,11.7,1.1,17,33,left,4,4.4,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SO,SL_SO,yes,perpendicular,quadrat,25.3,11.7,1.1,17,33,left,8,5.9,no,boulder,0,0,0,1,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SO,SL_SO,yes,perpendicular,quadrat,25.3,11.7,1.1,17,33,left,12,7.2,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SO,SL_SO,yes,perpendicular,quadrat,25.3,11.7,1.1,17,33,left,16,9.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SO,SL_SO,yes,perpendicular,quadrat,25.3,11.7,1.1,17,33,left,20,11.4,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SO,SL_SO,yes,parallel,belt,20,5.9,5.6,7,25,left,NA,NA,no,bedrock,0,5,20,2,0,0,2,,,,,,,,
2024-06-01,ohiat,rocky,SO,SL_SO,yes,parallel,quadrat,20,5.9,5.6,25,37,left,0,5.3,no,bedrock,0,2,1,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SO,SL_SO,yes,parallel,quadrat,20,5.9,5.6,25,37,left,4,6.3,no,bedrock,0,1,1,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SO,SL_SO,yes,parallel,quadrat,20,5.9,5.6,25,37,left,8,5.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SO,SL_SO,yes,parallel,quadrat,20,5.9,5.6,25,37,left,12,5.6,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SO,SL_SO,yes,parallel,quadrat,20,5.9,5.6,25,37,left,16,5.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
